doc_index,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,doc_id,article_id,title,year,source_database,genus_raw,genus_for_stm,mentioned_genera,region_for_stm,subtribe_for_stm,article_region_assignment,article_subtribe_assignment,studied_genera,n_studied_genera,journal,doi
311,0.0016359455783947004,2.445412634138533e-5,0.0012593586148593604,7.65705471102687e-5,0.0020438219839795215,0.02134782652693052,0.5855621711476411,0.003100253262732309,5.273932857655576e-4,0.38442220492624535,311,311,"Genetic divergence between Melipona quadrifasciata Lepeletier (Hymenoptera, Apidae) populations",2013,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572013000100016
312,0.00041135011491860973,0.9871159689071042,0.0036690831576526102,0.003348913661902848,1.4839580236018527e-4,0.0024004925900649914,1.126520696550057e-5,2.781877506560218e-4,0.0024943282200428104,1.2201458833263931e-4,312,312,Identification of Lactobacillus spp. and Fructobacillus spp. isolated from fresh Heterotrigona itama honey and their antagonistic activities against clinical pathogenic bacteria; [Identificación de Lactobacillus spp. y Fructobacillus spp. aislados de la miel fresca de Heterotrigona itama y sus actividades antagónicas contra las bacterias patógenas clínicas],2018,Scopus,Multiple,Multiple,Heterotrigona; Trigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2018.1428047
313,0.008718389870254242,0.0016426697195026203,9.494658573134322e-4,0.005211120551099054,0.5285801171307887,0.15151928043662205,0.022698735417339973,0.0026100509261631818,0.0015880419328067434,0.27648212815811013,313,313,Occurrence and Origin of Supernumerary Chromosomes in Partamona (Hymenoptera: Apidae: Meliponini),2017,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,CYTOGENETIC AND GENOME RESEARCH,10.1159/000452290
314,0.01692717074718096,1.2801930006639424e-5,0.004281701673817328,5.148167830763702e-4,0.0013398299850412346,0.0038971916513366508,0.8670924486283315,0.09317868647296816,0.001195964525633281,0.011559387602608372,314,314,Genetic Diversity of the Stingless Bee Scaptotrigona mexicana (Guérin) in the Gulf of Mexico Slope: Genetic Diversity of the Stingless Bee Scaptotrigona mexicana (Guérin) in the Gulf of Mexico Slope: A. Rodríguez et al.,2025,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,NEOTROPICAL ENTOMOLOGY,10.1007/s13744-024-01213-x
315,0.002453620210604853,0.0022183576759398534,0.006376966831405664,0.007911733390758463,0.003105494875038441,0.601115663078781,0.039561353036647255,0.028145467868085722,0.002020089943358908,0.3070912530893796,315,315,"Mitochondrial discrimination of stingless bees Tetragonisca angustula (Apidae: Meliponini) from Santa Catarina state, Brazil",2010,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,APIDOLOGIE,10.1051/apido/2009082
316,0.003781912372183617,0.0010990195521816853,0.004890701375220276,0.001279505395822163,0.0013852514216336953,0.2146237218260939,0.41837530391647004,0.002279345697937936,0.0023639133633360523,0.3499213250791206,316,316,A study on the genetic variability of stingless bees in terengganu by using random amplified polymorphic dna (Rapd) markers: A preliminary assessment,2020,Scopus,Multiple,Multiple,Heterotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona; Tetragonula,2,SERANGGA,
317,0.09389241782767983,5.340624030144472e-4,4.275750368865471e-4,0.003366626575193991,0.8896736014459422,0.0025243568336406805,0.003880027951703662,0.0026618750691685313,0.0012101235023110044,0.0018293333544585804,317,317,"Cytogenetics of three Melipona species (Hymenoptera, Apidae, Meliponini)",2011,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,SOCIOBIOLOGY,
318,0.0010341477122420332,0.9890633972034731,0.0023424994429849895,0.0034660846933991193,1.8144918497098225e-4,6.439701804872912e-4,1.1502162380320518e-5,3.8591529123009166e-4,0.0023954451600651226,4.755889687670132e-4,318,318,Probiotic Potential of Lactic Acid Bacteria from Honey of Three Different Type Honeybees; [Potensi Probiotik Bakteri Asam Laktat Asal Madu dari Tiga Jenis Lebah yang Berbeda],2022,Scopus,Multiple,Multiple,Heterotrigona; Trigona,Multi-region,Multi-subtribe,Multi-region article,Multi-subtribe article,Heterotrigona; Trigona,2,JURNAL TEKNOLOGI DAN INDUSTRI PANGAN,10.6066/jtip.2022.33.2.189
319,0.009214453374747297,0.009101077022535422,0.0582977865231593,0.3636372496372034,2.8983915956494195e-4,0.007625025187050382,0.0040502810757282745,0.5439799283331086,0.0035644683963883725,2.3989129051387654e-4,319,319,"The first dataset of de novo transcriptome assembly of Heterotrigona itama (Apidae, Meliponinae) queen larva",2020,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,DATA IN BRIEF,10.1016/j.dib.2020.105235
320,0.010807445838002213,3.7692089833789134e-5,6.02836265902269e-4,7.166121930358953e-4,0.4897486447864098,0.008527363418126505,0.3625619089673743,0.004911259639566199,8.213896371184598e-4,0.12126484716463097,320,320,"Occurrence of multiple nucleolus organizer regions and intraspecific karyotype variation in Scaptotrigona xanthotricha Moure (Hymenoptera, Meliponini)",2009,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,GENETICS AND MOLECULAR RESEARCH,10.4238/vol8-3gmr598
321,0.007861252933706138,7.424232462883919e-5,0.003435314014227615,3.7033799120614964e-4,0.004856456810769321,0.0324686187482748,0.7059836562138493,0.01070876403700385,0.0013049485915773245,0.23293640833475668,321,321,Microsatellite loci for the stingless bee Melipona rufiventris (Hymenoptera: Apidae),2009,Scopus,Multiple,Multiple,Melipona; Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Partamona,2,MOLECULAR ECOLOGY RESOURCES,10.1111/j.1755-0998.2008.02486.x
322,0.014731297358457891,0.001215397770934816,8.28585406283218e-4,0.005578974232771932,0.9443593769621849,0.005851405733616449,0.006186871868505636,0.006819254001731639,0.0026817824332869894,0.011747054232226637,322,322,"Supernumerary chromosomes in Partamona cupira (Hymenoptera, Apidae, Meliponinae)",1992,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,REVISTA BRASILEIRA DE GENETICA,
323,0.0046992880962288906,0.10970535170841211,0.008651849233464917,0.0020205154983461465,0.007329514653682324,0.00777842152626162,6.409370303546316e-4,0.012322330835149706,0.8417897796443149,0.005062011773784766,323,323,Micro-Interferometry of Insect Polyploid Nuclei,1972,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CYTOLOGIA,10.1508/cytologia.37.261
324,0.007386088109189657,3.706686752707365e-6,0.003138360918783467,3.304598247186098e-4,5.618546423640522e-4,0.014955405958735726,0.962207434745711,0.00204854996601822,2.1894721880078325e-4,0.009149191928925764,324,324,"Microsatellite marker discovery in the stingless bee uruçu-amarela (Melipona rufiventris group, hymenoptera, meliponini) for population genetic analysis",2019,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,INSECTS,10.3390/insects10120450
325,0.0011938285912623716,7.770929084126262e-4,0.007178970790839394,0.0014993696309718494,3.880772165083891e-4,6.328091836736121e-4,0.0025401920514225495,0.9821339806311982,0.001885033434874449,0.0017706455608362487,325,325,"Transcript levels of ten caste-related genes in adult diploid males of Melipona quadrifasciata(Hymenoptera, Apidae) - A comparison with haploid males, queens and workers",2011,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572011005000050
326,0.005144046861080493,4.0301787697698114e-4,1.317847424999972e-4,0.0032182691283747507,0.9850045128951603,0.0015404247355313692,8.77241217809478e-4,0.0011255946943633285,5.377441675784505e-4,0.0020173636806245076,326,326,"Molecular cytogenetics in the study of repetitive sequences helping to understand the evolution of heterochromatin in Melipona (Hymenoptera, Meliponini)",2021,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICA,10.1007/s10709-020-00111-5
327,0.04113404073370521,2.5782513712447984e-4,0.007075162217947939,0.0057365344259326465,0.009600253155670325,0.2547023402357737,0.564938236437987,0.00839961413997888,0.001599221006660198,0.10655677250921942,327,327,A scientific note on the characterization of microsatellite loci for Melipona mondury (Hymenoptera: Apidae),2010,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1051/apido/2009067
328,0.01099399348443684,1.0367813661736136e-5,0.0034134023058174858,0.0014616292464934956,0.0011410527241577754,0.08736715654025755,0.8758575784303493,0.002489082405151694,2.8768378617983277e-4,0.016978053263494167,328,328,A genetic and morphological survey to trace the origin of Melipona beecheii (Apidae: Meliponini) from Cuba,2019,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1007/s13592-019-00696-7
329,0.006045169234490707,4.0671096484435547e-4,2.166689772903088e-4,0.003736429988112935,0.9767246452747784,0.0023533910264216767,0.0021383293317473887,0.0032022855748258397,8.286862091598683e-4,0.004347683418328396,329,329,"Different Levels of Chromatin Condensation in Partamona chapadicola and Partamona nhambiquara (Hymenoptera, Apidae)",2020,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,CYTOGENETIC AND GENOME RESEARCH,10.1159/000507835
330,0.004532462912180947,0.0019981325809778523,0.0015667395157620198,0.9817000930073815,6.150662282082629e-4,0.008247521960597156,2.4597547067202203e-4,9.24000260664919e-4,1.5662734048425914e-4,1.3380723070756218e-5,330,330,"Mitochondrial genome heteroplasmy and phylogenomics of the stingless bee Tetragonula laeviceps (Apidae, Apinae, Meliponini)",2024,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,APIDOLOGIE,10.1007/s13592-024-01096-2
331,0.008496109900802344,4.994921920586648e-5,2.4336381230035564e-4,0.002288488875721497,0.947793856356811,0.003237878540356539,0.027178266982279,0.001898278711741524,4.3401407052838005e-4,0.008379793530253029,331,331,"Comparative molecular cytogenetics in five species of stingless bees (Hymenoptera, Apidae)",2023,Scopus,Multiple,Multiple,Cephalotrigona; Melipona; Partamona; Tetragona,Neotropical,Meliponina,Neotropical,Meliponina,Cephalotrigona; Partamona; Tetragona,3,ZOOLOGISCHER ANZEIGER,10.1016/j.jcz.2022.11.008
332,0.003202864019406172,0.005610931196741666,0.03562919126719541,0.00893445492376998,5.0971028072392776e-5,0.9273684385586163,0.01305557477729129,2.7987694284498137e-4,0.001867336105878031,0.004000361180183568,332,332,"Morphometric and molecular identification, domestication, and potentials of stingless bees (Apidae: Meliponini) in Mount Halimun Salak National Park, West Java, Indonesia",2023,Scopus,Multiple,Multiple,Heterotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona; Tetragonula,2,BIODIVERSITAS,10.13057/biodiv/d241132
333,0.006680913114323187,1.6021789083010585e-4,0.0035355377729178747,0.002361011204004078,0.0012578784608708075,0.0031753520126820635,0.04154301391661176,0.9337908229037709,0.0015192216173591413,0.005976031106630192,333,333,The queen is dead - Long live the workers: Intraspecific parasitism by workers in the stingless bee Melipona scutellaris,2009,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,MOLECULAR ECOLOGY,10.1111/j.1365-294x.2009.04323.x
334,8.144760277924074e-4,0.002804931654249131,0.004135591099926881,7.004970161072047e-5,8.082810352245752e-4,6.304943005241015e-4,0.00050143717408683325,0.0021017518873165998,0.9870771781466178,0.001055808972650762,334,334,Temporal Changes in Gut Microbiota Composition and Pollen Diet Associated with Colony Weakness of a Stingless Bee,2023,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,MICROBIAL ECOLOGY,10.1007/s00248-022-02027-3
335,0.04471657629300731,2.8429466767604444e-6,0.0016403733593203964,4.760288224848762e-4,0.0013896895859520743,0.008353572133007048,0.9366261052571213,0.0029285819273990026,2.0554210357619836e-4,0.003660687571455013,335,335,Population structuring of the ubiquitous stingless bee Tetragonisca angustula in southern Brazil as revealed by microsatellite and mitochondrial markers,2017,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,INSECT SCIENCE,10.1111/1744-7917.12371
336,0.005391070880395513,9.400081093698292e-4,0.005499775429569045,0.9635832059083174,0.002912241107522647,0.01654140329250381,0.001081182126162098,0.00372738871038735,1.8645185041204346e-4,1.3727258535981335e-4,336,336,"The mitochondrial genome of the stingless bee Melipona bicolor (Hymenoptera, Apidae, Meliponini): Sequence, gene organization and a unique tRNA translocation event conserved across the tribe Meliponini",2008,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572008000300010
337,0.0011594773042342568,0.0019238379385839535,0.0018725455539020171,0.05838415531473788,0.005517823568198954,0.7194537606680473,0.011574311036576064,0.0031940768951306854,4.438828585608439e-4,0.19647612886202798,337,337,Mitochondrial genome differences between the stingless bees Melipona rufiventris and Melipona mondury (Apidae: Meliponini),2007,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR RESEARCH,
338,0.003078822340408534,6.509750989925667e-4,0.024191595303832653,0.9608673906405514,4.990692899124174e-4,0.009642874814489813,1.912912318214536e-5,8.213403077479356e-4,2.262878045533217e-4,2.5152763299286415e-6,338,338,The Complete Mitochondrial Genome of the Stingless Bee Meliplebeia beccarii (Hymenoptera: Apidae: Meliponini) and Insights into Unusual Gene Rearrangement,2025,Scopus,Meliplebeia,Other_rare_genera,Meliplebeia,Afrotropical,Hypotrigonina,Afrotropical,Hypotrigonina,Meliplebeia,1,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,10.3390/ijms262110588
339,0.9720336167390912,2.6015177398401026e-4,0.0022146402557805837,0.0032517511870282043,0.005667893888097717,0.0044407582745926676,0.008557340469949581,0.002588195206931549,8.376572158560029e-4,1.4799498868865333e-4,339,339,"An updated molecular phylogeny of the stingless bees of the genus Trigona (Hymenoptera, Meliponini) of the northern Peruvian forests",2023,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,JOURNAL OF HYMENOPTERA RESEARCH,10.3897/jhr.96.105311
340,0.002811485082791219,4.4317526128487744e-4,1.6228044017171762e-4,9.16680181519311e-4,0.9718272025774263,0.00174153817606489,0.0025577116148434082,0.0023279422833418027,0.001098938300621264,0.016113046081935346,340,340,"Chromosomal mapping of Repetitive DNA in Melipona Seminigra Merrillae Cockerell, 1919 (Hymenoptera, Apidae, Meliponini)",2021,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,COMPARATIVE CYTOGENETICS,10.3897/compcytogen.v15i1.56430
341,0.002679086418428038,3.0507360649512676e-5,0.008573101479600696,0.0022558996180638163,1.4057095220819404e-4,0.9795722656022182,0.00483246370895437,7.103234542418912e-5,2.367660744533953e-4,0.0016083064399993663,341,341,Taxonomic identification of stingless bees (Hymenoptera: Apidae: Meliponini) from selected locations of Tanzania using DNA barcoding,2025,Scopus,Multiple,Multiple,Axestotrigona; Dactylurina; Hypotrigona; Plebeina,Afrotropical,Hypotrigonina,Afrotropical,Hypotrigonina,Axestotrigona; Dactylurina; Hypotrigona; Plebeina,4,ECOLOGICAL GENETICS AND GENOMICS,10.1016/j.egg.2025.100402
342,0.002565571408201099,0.6492644798537229,0.3056486663502221,0.00406193180842299,9.604571748379408e-4,0.006988848881317583,5.087540661926119e-4,0.006619437415914262,0.020998408658723794,0.0023834443824451994,342,342,Characterization and identification of lactic acid bacteria from Mexican stingless bees (Apidae: Meliponini),2021,Scopus,Multiple,Multiple,Melipona; Plebeia; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Plebeia; Scaptotrigona,3,IOP CONFERENCE SERIES: EARTH AND ENVIRONMENTAL SCIENCE,10.1088/1755-1315/858/1/012010
343,0.041615310350649956,0.009233327452901036,0.43217825753837824,0.4203961095222095,2.058321977259262e-4,0.011090165759233021,0.008891939394864278,0.07298005925192312,0.0033293750546101466,7.962347750542426e-5,343,343,"First draft genome assembly of the malaysian stingless bee, heterotrigona itama (Apidae, meliponinae)",2020,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,DATA,10.3390/data5040112
344,0.018391306400492195,3.490070601725178e-5,0.007189923461177731,0.009446225791574754,0.002067167217754581,0.1849724191239972,0.7543724731712202,0.006957096863564504,4.7384557506774855e-4,0.016094641689134048,344,344,Genetic characterization of melipona subnitida stingless bee in Brazilian Northeast,2019,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,SOCIOBIOLOGY,10.13102/sociobiology.v66i4.3408
345,0.005335418630119544,2.7300438729998817e-4,1.8619992562301846e-4,0.0018973071412517492,0.9777127650647541,0.0021322429321154607,0.0033107897458742206,0.0018399216429565335,7.174962617557309e-4,0.006594854268249497,345,345,"Cytogenetic characterization of two species of Frieseomelittaihering, 1912 (Hymenoptera, Apidae, Meliponini)",2011,Scopus,Frieseomelitta,Frieseomelitta,Frieseomelitta,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572011005000010
346,0.003571416921000508,0.010066622968801514,0.4314072032553145,6.99559274982991e-4,4.762140126544496e-4,0.004443759364430793,0.004785753658597955,0.0072371365673114425,0.5354237067005182,0.0018886272763872862,346,346,Report on the microbiota of Melipona quadrifasciata affected by a recurrent disease,2017,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,JOURNAL OF INVERTEBRATE PATHOLOGY,10.1016/j.jip.2016.11.012
347,0.26187492515964594,0.0016482302541647531,0.0018941687748068588,0.008401431534324889,0.004014443220025915,0.1625015103009652,0.2644276589990124,0.0030301709159564496,0.0012389313806070138,0.2909685294604904,347,347,Nest architecture and genetic differentiation in a species complex of Australian stingless bees,2004,Scopus,Multiple,Multiple,Heterotrigona; Scaptotrigona; Trigona,Multi-region,Multi-subtribe,Multi-region article,Multi-subtribe article,Heterotrigona; Scaptotrigona; Trigona,3,MOLECULAR ECOLOGY,10.1111/j.1365-294x.2004.02236.x
348,0.004933982862087369,0.0047621172448539285,0.0015342926009933994,0.0012558031835153765,0.5034654595151711,0.0021872849407311976,0.0011564598167429583,0.004094447461619693,0.4711801504113482,0.005430001962936815,348,348,"Feulgen-DNA response and chromatin condensation in Malpighian tubules of Melipona rufiventris and Melipona quadrifasciata (Hymenoptera, Apoidea)",2008,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CELL BIOLOGY INTERNATIONAL,10.1016/j.cellbi.2008.04.010
349,0.003199837429546664,0.02039986318373318,0.6447191356995443,7.836969535653804e-4,4.988035361705866e-4,0.005907032467706245,0.0052249684156477376,0.008432491298999617,0.30733337538683764,0.003500795628248755,349,349,Detection and identification of Melissococcus plutonius in stingless bees (Apidae: Meliponini) from Brazil,2025,Scopus,Multiple,Multiple,Melipona; Nannotrigona; Partamona; Plebeia; Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Nannotrigona; Partamona; Plebeia; Tetragonisca,5,JOURNAL OF INVERTEBRATE PATHOLOGY,10.1016/j.jip.2025.108418
350,0.0028829720887788464,2.0857907543766696e-4,7.797978994585124e-5,0.0011842654043090403,0.9896312011950931,8.682313685006638e-4,9.747581430630295e-4,9.476154985602804e-4,4.4543512821171744e-4,0.0027789623081000687,350,350,"Cytogenetic characterization of Melipona rufiventris Lepeletier 1836 and Melipona mondury Smith 1863 (Hymenoptera, Apidae) by C banding and fluorochromes staining",2008,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572008000100010
351,0.0022685302063984586,0.0014390906599696038,0.0038867676213563346,0.0037899295235816377,0.0025319444319896107,0.42597493854417756,0.05415406598955797,0.06235142509810896,0.0020818468163559716,0.441521461108504,351,351,An optimized method for the generation of AFLP markers in a stingless bee (Melipona quadrifasciata) reveals a high degree of intracolonial genetic polymorphism,2006,Scopus,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1051/apido:2006043
352,0.01180840833801959,0.006023043627179821,0.0034516446099201784,0.0055413601514488625,0.3440350694017922,0.0020906105713096057,0.005122690937568043,0.5086424896759674,0.09985243036498376,0.013432252321810416,352,352,"Cobalt chloride induces metaphase when topically applied to larvae and pupae of the stingless bee Melipona scutellaris (Hymenoptera, Apidae, Meliponini)",2013,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR RESEARCH,10.4238/2013.february.6.1
353,8.898342306746739e-4,0.0017663397399244989,0.002914372241362219,1.0901228589518076e-4,0.0010656250635787,6.21213895595865e-4,0.0010853713606821227,0.022268597164803818,0.9666289887410093,0.002650645276473733,353,353,"Sublethal pesticide exposure alters stress response, detoxification, and immunity gene expression in larvae of the stingless bee Frieseomelitta varia (Apidae: Meliponini)",2025,Scopus,Frieseomelitta,Frieseomelitta,Frieseomelitta,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta,1,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-025-36111-1
354,0.002593703676513547,0.0012878827111719835,0.003813810121162229,0.011545202563388538,7.828795681099478e-5,0.9682827127264564,0.00938373792832918,1.1081686678213765e-4,4.0820541305507e-4,0.0024956400363297026,354,354,"HIGH GENETIC VARIATIONS OF THE STINGLESS BEE Tetragonula laeviceps BASED ON MITOCHONDRIAL DNA OF CYTOCHROME C OXIDASE SUBUNIT 1 (CO1) GENE IN SUMATRA AND JAVA, INDONESIA",2023,Scopus,Multiple,Multiple,Melipona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,SERANGGA,10.17576/serangga-2023-2803-20
355,0.07015025860740029,8.211062260345573e-4,0.0028873259542978435,0.003026449487733626,0.0026759411344704793,0.0011030867776992417,0.005451232648580525,0.9102373643524443,0.00274599737445255,9.01237436886978e-4,355,355,"Methyl farnesoate epoxidase (mfe) gene expression and juvenile hormone titers in the life cycle of a highly eusocial stingless bee, Melipona scutellaris",2017,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,JOURNAL OF INSECT PHYSIOLOGY,10.1016/j.jinsphys.2017.08.001
356,0.005152057348494932,0.001172937145984327,0.6285393074540371,0.0015541325025231739,2.491525097384571e-4,0.006441867972281627,0.15647441642680926,0.18453656285493056,0.0049954801973381684,0.01088408558786215,356,356,"Sex determination in bees. XXXIII. Decrease of xo heteroalleles in a finite population of Melipona scutellaris (Apidae, Meliponini)",1995,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,REVISTA BRASILEIRA DE GENETICA,
357,0.25036556128933163,2.2260410236220053e-4,0.0056969183306867545,0.041352949260067905,0.010984566221086072,0.37581649555374136,0.2991420714046289,0.0044982921282111675,7.261712156453817e-4,0.011194370494238241,357,357,"Utility of the ITS1 region for phylogenetic analysis in stingless bees: A case study of the endangered Melipona yucatanica Camargo, Moure and Roubik (Apidae: Meliponini)",2014,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,SOCIOBIOLOGY,10.13102/sociobiology.v61i4.470-477
358,0.10407898821860419,0.00117110221521901,0.0074855892911005655,0.04174555683554561,0.0855435410914674,0.2199669055167985,0.37497896143106363,0.01958918597326567,0.002329048957870872,0.1431111204690646,358,358,"Characterization of microsatellite loci for Trigona carbonaria, a stingless bee endemic to Australia",2001,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,MOLECULAR ECOLOGY NOTES,10.1046/j.1471-8278.2001.00041.x
359,0.14443001995466742,0.0016138467390119124,0.0038412191452522,0.01595018923779216,0.008031668967906908,0.7993071840417191,0.016159321868109644,0.0013143822646198152,0.0011827740178110677,0.008169393763110029,359,359,"The first internal transcribed spacer (ITS-1) of Melipona species (Hymenoptera, Apidae, Meliponini): Characterization and phylogenetic analysis",2005,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,INSECTES SOCIAUX,10.1007/s00040-004-0767-8
360,0.001333927692495435,3.8159960631871007e-4,0.001311779131547268,0.0016383606775842324,6.965288388605453e-4,4.3211666972275395e-4,0.0017379550384248514,0.989890526376082,0.0013207127975008784,0.0012564931714636283,360,360,Molecular characterization of the gene feminizer in the stingless bee Melipona interrupta (Hymenoptera: Apidae) reveals association to sex and caste development,2015,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,10.1016/j.ibmb.2015.09.008
361,0.003527406281080733,1.145048550099146e-4,0.003439143175299147,6.068909783352919e-4,0.0025038638680987477,0.005254404680931709,0.279974790644234,0.5818830107386498,0.0018567437056964794,0.12083924107266414,361,361,"Genetic structure of colonies and a male aggregation in the stingless bee Scaptotrigona postica, as revealed by microsatellite analysis",2000,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,INSECTES SOCIAUX,10.1007/s000400050010
362,0.19278420901656737,7.478405944258396e-5,0.007078399060856684,0.0032105093683386103,0.006253515801561634,0.020480832309463282,0.6806256581769305,0.07686723330606257,0.0017311443299467713,0.010893714570829998,362,362,The role of sex-biased dispersion in promoting mitonuclear discordance in Partamona helleri (Hymenoptera: Apidae: Meliponini),2022,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,10.1093/biolinnean/blac046
363,0.004761300181460782,0.003788973826965373,0.006083521369463765,0.0249653285755576,2.2917640764380493e-4,0.9459913397494447,0.009415678157854044,2.7735837617323786e-4,9.902467954523875e-4,0.003497076559984251,363,363,"DNA BARCODING OF STINGLESS BEES FROM KALIMANTAN, INDONESIA",2026,Scopus,Multiple,Multiple,Geniotrigona; Heterotrigona; Homotrigona; Lepidotrigona; Tetragonula; Wallacetrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Geniotrigona; Heterotrigona; Homotrigona; Lepidotrigona; Tetragonula; Wallacetrigona,6,INDIAN JOURNAL OF ENTOMOLOGY,10.55446/ije.2025.1880
